GEO_ID,gini_index,pct_republican_vote,task_force_model,warrant_service_officer,jail_enforcement_model
0500000US17027,0.4283,74.9194,0,0,0
0500000US17029,0.4519,63.2631,0,0,0
0500000US17031,0.5043,28.0801,0,0,0
0500000US17033,0.4414,75.2882,0,0,0
0500000US17035,0.4014,80.2045,0,0,0
0500000US17037,0.45,47.923,0,0,0
0500000US17039,0.4032,71.2684,0,0,0
0500000US17041,0.4028,72.2473,0,0,0
0500000US17043,0.4587,41.8583,0,0,0
0500000US17045,0.4221,75.2654,0,0,0
0500000US17047,0.4348,84.9498,0,0,0
0500000US17049,0.423,79.2496,0,0,0
0500000US17051,0.4489,81.7311,0,0,0
0500000US17053,0.4342,72.9132,0,0,0
0500000US17055,0.4563,74.61,0,0,0
0500000US17057,0.4316,60.8709,0,0,0
0500000US17059,0.4594,76.0079,0,0,0
0500000US17061,0.4457,77.9227,0,0,0
0500000US17063,0.4036,63.9249,0,0,0
0500000US17065,0.4866,80.9615,0,0,0
0500000US17067,0.4426,73.9989,0,0,0
0500000US17069,0.4061,80.27,0,0,0
0500000US17071,0.3915,68.3891,0,0,0
0500000US17073,0.4261,61.2107,0,0,0
0500000US17075,0.4341,77.8745,0,0,0
0500000US17077,0.4936,47.2468,0,0,0
0500000US17079,0.4056,82.0092,0,0,0
0500000US17081,0.4335,73.1545,0,0,0
0500000US17083,0.4248,74.2603,0,0,0
0500000US17085,0.4282,57.4835,0,0,0
0500000US17087,0.4358,78.6171,0,0,0
0500000US17089,0.4326,44.4049,0,0,0
0500000US17091,0.4433,59.461,0,0,0
0500000US17093,0.3615,48.1498,0,0,0
0500000US17095,0.4542,53.702,0,0,0
0500000US17097,0.4796,38.7253,0,0,0
0500000US17099,0.4442,58.4997,0,0,0
0500000US17101,0.4286,77.1686,0,0,0
0500000US17103,0.4348,60.0757,0,0,0
0500000US17105,0.4124,72.3307,0,0,0
0500000US17107,0.4222,69.6991,0,0,0
0500000US17109,0.4662,58.3612,0,0,0
0500000US17111,0.4162,51.7201,0,0,0
0500000US17113,0.4743,46.5662,0,0,0
0500000US17115,0.4605,58.5827,0,0,0
0500000US17117,0.4311,68.5806,0,0,0
0500000US17119,0.4409,55.5526,0,0,0
0500000US17121,0.4345,74.0305,0,0,0
0500000US17123,0.4106,67.227,0,0,0
0500000US17125,0.4243,70.0345,0,0,0
0500000US17127,0.4213,73.9814,0,0,0
0500000US17129,0.4058,69.958,0,0,0
0500000US17131,0.4141,62.485,0,0,0
0500000US17133,0.4032,67.2424,0,0,0
0500000US17135,0.4448,71.0293,0,0,0
0500000US17137,0.4459,65.4562,0,0,0
0500000US17139,0.4252,73.7745,0,0,0
0500000US17141,0.4113,63.7622,0,0,0
0500000US17143,0.4853,46.6224,0,0,0
0500000US17145,0.4125,75.1406,0,0,0
0500000US17147,0.4071,64.1986,0,0,0
0500000US17149,0.4331,81.0494,0,0,0
0500000US17151,0.4318,79.6062,0,0,0
0500000US17153,0.4395,66.4847,0,0,0
0500000US17155,0.3954,60.4079,0,0,0
0500000US17157,0.4079,74.1227,0,0,0
0500000US17159,0.4228,75.9381,0,0,0
0500000US17161,0.4413,44.2198,0,0,0
0500000US17163,0.452,45.0318,0,0,0
0500000US17165,0.5251,73.8331,0,0,0
0500000US17167,0.4637,51.4051,0,0,0
0500000US17169,0.4274,72.3597,0,0,0
0500000US17171,0.458,80.0541,0,0,0
0500000US17173,0.3806,79.4087,0,0,0
0500000US17175,0.4482,71.8218,0,0,0
0500000US17177,0.42,58.8092,0,0,0
0500000US17179,0.426,62.4032,0,0,0
0500000US17181,0.4586,70.9579,0,0,0
0500000US17183,0.4417,66.9295,0,0,0
0500000US17185,0.4987,76.1577,0,0,0
0500000US17187,0.4299,61.4878,0,0,0
0500000US17189,0.4025,77.9159,0,0,0
0500000US17191,0.4615,84.8218,0,0,0
0500000US17193,0.4535,79.0434,0,0,0
0500000US17195,0.4389,56.3315,0,0,0
0500000US17197,0.4157,48.1288,0,0,0
0500000US17199,0.4417,68.6041,0,0,0
0500000US17201,0.4496,48.8327,0,0,0
0500000US17203,0.4104,70.241,0,0,0
0500000US18001,0.4036,75.3831,0,0,0
0500000US18003,0.4491,55.333,0,0,0
0500000US18005,0.4462,62.6127,0,0,0
0500000US18007,0.4116,72.6606,0,0,0
0500000US18009,0.4596,74.2017,0,0,0
0500000US18011,0.4719,56.9448,0,0,0
0500000US18013,0.4314,65.4573,0,0,0
0500000US18015,0.4155,75.1524,0,0,0
0500000US18017,0.4061,72.3633,0,0,0
0500000US18019,0.4143,59.2609,0,0,0
0500000US18021,0.496,77.5944,0,0,0
0500000US18023,0.3803,73.1566,0,0,0
0500000US18025,0.4311,73.199,0,0,0
0500000US18027,0.4374,81.422,0,0,0
0500000US18029,0.4125,78.3609,0,0,0
0500000US18031,0.435,78.3668,0,0,0
0500000US18033,0.4065,72.6405,0,0,0
0500000US18035,0.4458,56.9347,0,0,0
0500000US18037,0.41,69.9356,0,0,0
0500000US18039,0.4367,65.4368,0,0,0
0500000US18041,0.4249,77.5056,0,0,0
0500000US18043,0.4399,56.8417,0,0,0
0500000US18045,0.4144,79.0654,0,0,0
0500000US18047,0.4168,81.519,0,0,0
0500000US18049,0.4305,74.9153,0,0,0
0500000US18051,0.4115,74.8129,0,0,0
0500000US18053,0.4483,69.8839,0,0,0
0500000US18055,0.4454,76.0746,0,0,0
0500000US18057,0.4333,52.0101,0,0,1
0500000US18059,0.4051,65.8898,0,0,0
0500000US18061,0.3948,72.5254,0,0,0
0500000US18063,0.3924,59.8432,1,0,0
0500000US18065,0.4252,72.9616,0,0,0
0500000US18067,0.4407,66.7053,0,0,0
0500000US18069,0.4034,73.245,0,0,0
0500000US18071,0.4033,76.7825,0,0,0
0500000US18073,0.4137,76.3427,0,1,0
0500000US18075,0.4108,76.7247,0,0,0
0500000US18077,0.4223,67.1041,0,0,0
0500000US18079,0.3743,78.5249,0,0,0
0500000US18081,0.4246,66.2812,0,0,0
0500000US18083,0.4587,74.3614,0,0,0
0500000US18085,0.4048,75.1175,0,0,0
0500000US18087,0.4143,77.543,0,0,0
0500000US18089,0.4556,46.4183,0,0,0
0500000US18091,0.4346,56.2026,0,0,0
0500000US18093,0.4257,74.5994,0,0,0
0500000US18095,0.4379,62.5103,0,0,0
0500000US18097,0.465,35.2661,0,0,0
0500000US18099,0.4177,70.7449,0,0,0
0500000US18101,0.4196,79.347,0,0,0
0500000US18103,0.4227,76.3397,0,0,0
0500000US18105,0.4988,35.4462,0,0,0
0500000US18107,0.418,73.1078,0,0,0
0500000US18109,0.4267,76.2757,0,0,0
0500000US18111,0.3856,77.7306,0,0,0
0500000US18113,0.4015,74.9262,0,1,0
0500000US18115,0.3873,77.0301,0,0,0
0500000US18117,0.4637,75.2414,0,0,0
0500000US18119,0.4273,74.5241,0,0,0
0500000US18121,0.4187,77.5173,0,0,0
0500000US18123,0.4335,64.0318,0,0,0
0500000US18125,0.4087,76.7183,0,0,0
0500000US18127,0.4343,54.2657,0,0,0
0500000US18129,0.4025,70.9354,0,0,0
0500000US18131,0.4214,75.8633,0,0,0
0500000US18133,0.407,75.0926,0,0,0
0500000US18135,0.4329,75.8836,0,0,0
0500000US18137,0.4367,80.0139,0,0,0
0500000US18139,0.3875,75.9143,0,1,0
0500000US18141,0.4697,48.3519,0,0,0
0500000US18143,0.4319,74.9288,0,0,0
0500000US18145,0.4271,73.089,0,0,0
0500000US18147,0.3936,70.5229,0,0,0
0500000US18149,0.3952,75.2911,0,0,0
0500000US18151,0.4453,70.1968,0,0,0
0500000US18153,0.4442,75.4861,0,0,0
0500000US18155,0.389,77.9474,0,0,0
0500000US18157,0.4779,48.9986,0,0,0
0500000US18159,0.3813,74.5486,0,0,0
0500000US18161,0.417,77.2181,0,0,0
0500000US18163,0.4634,55.6073,0,0,0
0500000US18165,0.4079,71.3065,0,0,0
0500000US18167,0.4779,58.0193,0,0,0
0500000US18169,0.4194,74.6723,0,0,0
0500000US18171,0.3765,77.849,0,0,0
0500000US18173,0.4516,64.2861,0,0,0
0500000US18175,0.4083,76.5464,0,0,0
0500000US18177,0.4914,65.3297,0,0,0
0500000US18179,0.4225,78.0014,0,0,0
0500000US18181,0.4107,71.3876,0,0,0
0500000US18183,0.3905,73.9684,0,0,0
0500000US19001,0.4601,71.0526,0,0,0
0500000US19003,0.5031,70.4598,0,0,0
0500000US19005,0.4169,65.5466,0,0,0
0500000US19007,0.4505,71.9816,0,0,0
0500000US19009,0.4576,67.3767,0,0,0
0500000US19011,0.3972,65.4355,0,0,0
0500000US19013,0.4494,48.313,0,0,0
0500000US19015,0.3997,59.2719,0,0,0
0500000US19017,0.427,59.9673,0,0,0
0500000US19019,0.3852,62.5461,0,0,0
0500000US19021,0.4217,65.3497,0,0,0
0500000US19023,0.3893,71.3898,0,0,0
0500000US19025,0.4521,72.4077,0,0,0
0500000US19027,0.4365,69.7118,0,0,0
0500000US19029,0.465,68.6643,0,0,0
0500000US19031,0.399,59.6694,0,0,0
0500000US19033,0.4561,54.5396,0,0,0
0500000US19035,0.4514,71.5937,0,0,0
0500000US19037,0.4126,67.4526,0,0,0
0500000US19039,0.4405,68.9807,0,0,0
0500000US19041,0.417,70.2404,0,0,0
0500000US19043,0.4279,66.1135,0,0,0
0500000US19045,0.4445,58.1204,0,0,0
0500000US19047,0.4282,70.4164,0,0,0
0500000US19049,0.44,51.1195,0,0,0
0500000US19051,0.3981,76.2469,0,0,0
0500000US19053,0.4289,72.2163,0,0,0
0500000US19055,0.4399,68.3968,0,0,0
0500000US19057,0.4383,56.3038,0,0,0
0500000US19059,0.4455,68.6898,0,0,0
0500000US19061,0.4429,53.1956,0,0,0
0500000US19063,0.4089,70.8342,0,0,0
0500000US19065,0.4497,63.7087,0,0,0
0500000US19067,0.4327,61.5784,0,0,0
0500000US19069,0.4561,69.3552,0,0,0
0500000US19071,0.4649,71.0802,0,0,0
0500000US19073,0.4154,64.6337,0,0,0
0500000US19075,0.3944,69.3974,0,0,0
0500000US19077,0.4336,67.3025,0,0,0
0500000US19079,0.4378,65.4717,0,0,0
0500000US19081,0.4167,72.5205,0,0,0
0500000US19083,0.4245,67.8145,0,0,0
0500000US19085,0.3969,69.4448,0,0,0
0500000US19087,0.4238,66.5667,0,0,0
0500000US19089,0.4254,64.6396,0,0,0
0500000US19091,0.4592,73.4177,0,0,0
0500000US19093,0.4365,75.4835,0,0,0
0500000US19095,0.4127,62.5309,0,0,0
0500000US19097,0.4463,65.2042,0,0,0
0500000US19099,0.4437,62.548,0,0,0
0500000US19101,0.4802,51.4904,0,0,0
0500000US19103,0.4985,29.9482,0,0,0
0500000US19105,0.3906,61.6971,0,0,0
0500000US19107,0.4409,74.6623,0,0,0
0500000US19109,0.4179,70.8047,0,0,0
0500000US19111,0.4465,62.2402,0,0,0
0500000US19113,0.4473,43.8279,0,0,0
0500000US19115,0.4027,69.2159,0,0,0
0500000US19117,0.4331,72.7117,0,0,0
0500000US19119,0.415,83.7213,0,0,0
0500000US19121,0.391,67.8462,0,0,0
0500000US19123,0.424,74.494,0,0,0
0500000US19125,0.4335,67.5907,1,0,0
0500000US19127,0.3848,56.3886,0,0,0
0500000US19129,0.4137,68.0874,0,0,0
0500000US19131,0.4472,64.4582,0,0,0
0500000US19133,0.4132,71.3429,0,0,0
0500000US19135,0.3825,74.1697,0,0,0
0500000US19137,0.4723,68.286,0,0,0
0500000US19139,0.4175,56.1163,0,0,0
0500000US19141,0.3922,79.2443,0,0,0
0500000US19143,0.4344,80.832,0,0,0
0500000US19145,0.4577,69.4568,0,0,0
0500000US19147,0.4157,71.3345,0,0,0
0500000US19149,0.4074,75.6958,0,0,0
0500000US19151,0.3946,75.75,0,0,0
0500000US19153,0.4372,43.4926,0,0,0
0500000US19155,0.428,58.8281,0,0,0
0500000US19157,0.4464,57.1854,0,0,0
0500000US19159,0.4475,74.3268,0,0,0
0500000US19161,0.4128,74.5726,0,0,0
0500000US19163,0.4523,50.7394,0,0,0
0500000US19165,0.447,70.3041,0,0,0
0500000US19167,0.4094,83.9592,0,0,0
0500000US19169,0.469,43.4883,0,0,0
0500000US19171,0.3968,61.9344,0,0,0
0500000US19173,0.4206,76.7569,0,0,0
0500000US19175,0.4194,66.9426,0,0,0
0500000US19177,0.4884,76.197,0,0,0
0500000US19179,0.4426,64.4962,0,0,0
0500000US19181,0.394,58.8292,0,0,0
0500000US19183,0.4287,60.9869,0,0,0
0500000US19185,0.4778,76.7236,0,0,0
0500000US19187,0.4427,64.4874,0,0,0
0500000US19189,0.4418,64.1496,0,0,0
0500000US19191,0.4441,53.208,0,0,0
0500000US19193,0.4363,60.0481,0,0,0
0500000US19195,0.3981,62.9492,0,0,0
0500000US19197,0.4667,66.7533,0,0,0
0500000US20001,0.3985,71.9464,0,0,0
0500000US20003,0.3488,79.082,0,1,0
0500000US20005,0.4414,67.6912,0,0,0
0500000US20007,0.4339,85.4378,0,0,0
0500000US20009,0.4443,77.6254,0,0,0
0500000US20011,0.4106,76.126,0,0,0
0500000US20013,0.4594,72.945,1,1,1
0500000US20015,0.4228,69.5682,0,0,0
0500000US20017,0.472,74.5554,0,0,0
0500000US20019,0.4601,85.0688,0,0,0
0500000US20021,0.4229,75.5306,0,0,0
0500000US20023,0.4713,83.3333,0,0,0
0500000US20025,0.4219,85.503,0,0,0
0500000US20027,0.4309,76.5864,0,0,0
0500000US20029,0.4014,79.5157,0,1,0
0500000US20031,0.3961,77.0162,0,0,0
0500000US20033,0.3932,83.1808,0,0,0
0500000US20035,0.4778,69.3077,0,1,0
0500000US20037,0.4643,61.7363,0,0,0
0500000US20039,0.4175,83.8154,0,0,0
0500000US20041,0.4039,76.706,0,0,0
0500000US20043,0.4132,81.0456,0,0,0
0500000US20045,0.4628,30.1907,0,0,0
0500000US20047,0.4537,82.1119,0,0,0
0500000US20049,0.3945,83.9312,0,0,0
0500000US20051,0.489,72.1116,0,1,0
0500000US20053,0.4659,75.3445,0,0,0
0500000US20055,0.3922,66.4626,0,1,0
0500000US20057,0.4006,68.2879,0,0,0
0500000US20059,0.3755,69.0353,0,1,0
0500000US20061,0.3884,57.7104,0,0,0
0500000US20063,0.4395,87.894,0,0,0
0500000US20065,0.4248,81.9736,0,0,0
0500000US20067,0.4029,80.7658,0,0,0
0500000US20069,0.411,83.7665,0,0,0
0500000US20071,0.355,86.0034,0,0,0
0500000US20073,0.4969,79.7157,0,0,0
0500000US20075,0.4067,82.3313,0,0,0
0500000US20077,0.4511,81.0959,0,0,0
0500000US20079,0.3765,59.6233,0,0,0
0500000US20081,0.3882,81.7684,0,1,0
0500000US20083,0.4058,84.5756,0,0,0
0500000US20085,0.3883,70.3892,0,1,0
0500000US20087,0.3958,67.4323,0,0,0
0500000US20089,0.4533,87.0394,0,1,0
0500000US20091,0.4457,44.8679,0,0,0
0500000US20093,0.3209,83.1668,0,0,0
0500000US20095,0.4202,79.022,0,0,0
0500000US20097,0.4578,85.0045,0,0,0
0500000US20099,0.4308,68.2995,0,0,0
0500000US20101,0.4502,84.1044,0,0,0
0500000US20103,0.4177,60.347,0,0,0
0500000US20105,0.4342,81.8182,0,0,0
0500000US20107,0.4436,81.5989,0,0,0
0500000US20109,0.4492,84.7143,0,0,0
0500000US20111,0.4088,56.2915,0,1,0
0500000US20113,0.4025,69.5973,0,0,0
0500000US20115,0.4395,73.4583,0,0,0
0500000US20117,0.4324,73.3494,0,0,0
0500000US20119,0.5213,84.1888,0,0,0
0500000US20121,0.4096,68.7931,0,0,0
0500000US20123,0.4539,82.2194,0,0,0
0500000US20125,0.4224,74.6483,0,0,0
0500000US20127,0.4386,72.3854,0,0,0
0500000US20129,0.4421,85.7547,0,0,0
0500000US20131,0.4495,82.8292,0,0,0
0500000US20133,0.4379,73.1279,0,0,0
0500000US20135,0.465,88.4079,0,0,0
0500000US20137,0.3789,82.9075,0,0,0
0500000US20139,0.3807,72.6812,0,1,0
0500000US20141,0.4104,83.2582,0,0,0
0500000US20143,0.4207,82.4176,0,0,0
0500000US20145,0.4663,74.8785,0,0,0
0500000US20147,0.4162,85.7663,0,1,0
0500000US20149,0.3855,72.8251,0,1,0
0500000US20151,0.4287,74.8163,0,0,0
0500000US20153,0.3739,85.1033,0,0,0
0500000US20155,0.4267,66.2472,0,1,0
0500000US20157,0.4252,81.9075,0,0,0
0500000US20159,0.428,77.4836,0,1,0
0500000US20161,0.482,47.8345,0,0,0
0500000US20163,0.3679,84.9645,0,1,0
0500000US20165,0.5437,81.8804,0,1,0
0500000US20167,0.445,79.7334,0,0,0
0500000US20169,0.4664,64.8799,0,1,0
0500000US20171,0.4006,86.3232,0,0,0
0500000US20173,0.4621,56.0901,0,1,0
0500000US20175,0.401,68.6309,0,0,0
0500000US20177,0.4402,48.7674,1,0,0
0500000US20179,0.4741,89.512,0,0,0
0500000US20181,0.4621,83.3398,0,0,0
0500000US20183,0.4248,83.4995,0,0,0
0500000US20185,0.4168,81.0896,0,0,0
0500000US20187,0.5002,80.8735,0,0,0
0500000US20189,0.4122,86.921,0,0,0
0500000US20191,0.4242,74.0355,0,0,0
0500000US20193,0.4479,82.0688,0,0,0
0500000US20195,0.4105,84.6251,0,0,0
0500000US20197,0.3849,73.4098,0,1,0
0500000US20199,0.4483,91.7112,0,0,0
0500000US20201,0.4336,83.8148,0,0,0
0500000US20203,0.4754,86.0465,0,0,0
0500000US20205,0.4301,80.322,0,0,0
0500000US20207,0.4369,80.0133,0,0,0
0500000US20209,0.4251,37.2851,0,0,0
0500000US21001,0.4725,85.1683,0,0,0
0500000US21003,0.4349,83.075,0,0,0
0500000US21005,0.3973,73.6922,0,0,0
0500000US21007,0.4354,81.4824,0,0,0
0500000US21009,0.4791,75.8459,0,0,0
0500000US21011,0.5405,74.9861,0,0,0
0500000US21013,0.5103,83.8437,0,0,0
0500000US21015,0.419,67.7089,0,0,0
0500000US21017,0.4636,65.8907,0,0,0
0500000US21019,0.4582,68.5552,0,0,0
0500000US21021,0.4572,63.7236,0,0,0
0500000US21023,0.4421,81.8444,1,0,0
0500000US21025,0.4906,78.936,0,0,0
0500000US21027,0.4707,78.4435,0,0,0
0500000US21029,0.4031,74.7506,1,0,0
0500000US21031,0.4207,82.5341,1,1,1
0500000US21033,0.4279,78.5391,0,0,0
0500000US21035,0.468,68.0968,0,0,0
0500000US21037,0.4765,58.8613,0,0,0
0500000US21039,0.45,83.6015,1,0,0
0500000US21041,0.4604,74.882,1,1,0
0500000US21043,0.4563,78.629,0,0,0
0500000US21045,0.4867,87.7966,0,0,0
0500000US21047,0.4365,66.1345,0,0,0
0500000US21049,0.4844,66.8158,0,0,0
0500000US21051,0.4715,89.5171,1,0,0
0500000US21053,0.4277,87.623,1,0,0
0500000US21055,0.4558,83.5162,0,0,0
0500000US21057,0.4527,84.8925,0,0,0
0500000US21059,0.467,65.1952,1,1,0
0500000US21061,0.4485,80.8068,0,0,0
0500000US21063,0.4478,80.213,0,0,0
0500000US21065,0.4457,80.938,0,0,0
0500000US21067,0.4921,39.8423,0,0,0
0500000US21069,0.4422,79.6857,0,0,0
0500000US21071,0.4892,78.7503,0,0,0
0500000US21073,0.452,51.4148,0,0,0
0500000US21075,0.4437,69.5105,1,0,0
0500000US21077,0.4397,79.372,0,0,0
0500000US21079,0.4286,79.4662,0,0,0
0500000US21081,0.4034,81.7159,0,0,0
0500000US21083,0.495,80.2135,0,0,0
0500000US21085,0.4823,80.2811,1,1,1
0500000US21087,0.4732,85.9314,0,0,0
0500000US21089,0.4727,74.6,0,0,0
0500000US21091,0.405,72.847,0,0,0
0500000US21093,0.4639,63.791,0,0,0
0500000US21095,0.4634,87.6877,0,0,0
0500000US21097,0.4609,73.6194,0,0,0
0500000US21099,0.4506,79.5695,0,0,0
0500000US21101,0.4383,63.9577,0,0,0
0500000US21103,0.4493,75.4645,0,0,0
0500000US21105,0.4511,80.0387,1,0,0
0500000US21107,0.4397,74.7967,0,0,0
0500000US21109,0.438,90.2932,1,0,0
0500000US21111,0.4811,40.8233,0,0,0
0500000US21113,0.5163,66.9065,0,0,0
0500000US21115,0.4781,84.7017,0,0,0
0500000US21117,0.4576,59.8458,0,1,1
0500000US21119,0.45,78.8273,0,0,0
0500000US21121,0.5246,84.965,0,0,0
0500000US21123,0.4022,79.5289,0,0,0
0500000US21125,0.4419,84.326,1,0,0
0500000US21127,0.4749,83.1153,0,0,0
0500000US21129,0.4591,82.7881,0,0,0
0500000US21131,0.4684,89.6947,0,0,0
0500000US21133,0.4295,81.2241,1,0,0
0500000US21135,0.4698,87.3449,0,0,0
0500000US21137,0.4605,80.0526,0,0,0
0500000US21139,0.4242,80.8729,0,0,0
0500000US21141,0.4304,76.8923,0,0,0
0500000US21143,0.4516,76.1166,1,0,0
0500000US21145,0.4959,66.8263,1,0,0
0500000US21147,0.4899,89.0373,0,0,0
0500000US21149,0.43,77.2119,0,0,0
0500000US21151,0.436,64.464,0,0,0
0500000US21153,0.4949,81.3045,0,0,0
0500000US21155,0.4317,71.1162,0,0,0
0500000US21157,0.429,77.7014,1,0,0
0500000US21159,0.5715,91.4637,0,0,0
0500000US21161,0.4995,71.1429,0,0,0
0500000US21163,0.4091,75.2673,0,0,0
0500000US21165,0.4748,77.8081,0,0,0
0500000US21167,0.415,74.4747,0,0,0
0500000US21169,0.4423,81.8607,0,0,0
0500000US21171,0.4428,88.15,0,0,0
0500000US21173,0.4401,72.5528,1,0,0
0500000US21175,0.4943,81.0162,0,0,0
0500000US21177,0.4737,76.6214,0,0,0
0500000US21179,0.4315,70.2433,0,0,0
0500000US21181,0.3964,73.8475,0,0,0
0500000US21183,0.4268,79.3545,0,0,0
0500000US21185,0.4503,60.2591,0,1,1
0500000US21187,0.4136,80.6182,0,0,0
0500000US21189,0.5624,88.3632,0,0,0
0500000US21191,0.4322,81.058,1,0,0
0500000US21193,0.5575,79.1934,0,0,0
0500000US21195,0.4997,82.1879,0,0,0
0500000US21197,0.4672,76.3433,0,0,0
0500000US21199,0.474,82.0892,0,0,0
0500000US21201,0.487,79.9825,0,0,0
0500000US21203,0.4823,85.9011,1,0,1
0500000US21205,0.5101,63.0406,1,0,0
0500000US21207,0.4959,85.7079,0,0,0
0500000US21209,0.4133,62.9749,1,0,0
0500000US21211,0.4366,66.4338,0,0,0
0500000US21213,0.4414,71.2511,0,0,0
0500000US21215,0.3945,77.7613,0,0,0
0500000US21217,0.4282,77.669,0,0,0
0500000US21219,0.4966,78.4233,0,0,0
0500000US21221,0.4446,75.542,0,0,0
0500000US21223,0.4679,77.2652,0,0,0
0500000US21225,0.4476,78.5408,1,0,0
0500000US21227,0.4796,61.2786,0,0,0
0500000US21229,0.445,74.4362,0,0,0
0500000US21231,0.4746,82.4802,0,0,0
0500000US21233,0.4116,78.0958,0,0,0
0500000US21235,0.4797,84.1592,0,0,0
0500000US21237,0.4185,74.2024,0,0,0
0500000US21239,0.44,56.1529,0,0,0
0500000US22001,0.4929,81.5232,0,0,0
0500000US22003,0.459,80.0251,0,0,0
0500000US22005,0.4207,66.139,0,0,0
0500000US22007,0.4839,67.165,0,0,0
0500000US22009,0.5041,70.9547,0,0,0
0500000US22011,0.4295,85.0699,1,0,0
0500000US22013,0.5417,58.5038,0,0,0
0500000US22015,0.4621,71.0388,0,0,1
0500000US22017,0.523,46.9604,0,0,0
0500000US22019,0.4826,69.0435,0,1,0
0500000US22021,0.4894,85.9252,0,0,0
0500000US22023,0.3921,92.8019,0,0,0
0500000US22025,0.4331,74.931,0,0,0
0500000US22027,0.5311,60.5571,0,0,0
0500000US22029,0.5244,64.1393,0,0,0
0500000US22031,0.489,67.268,0,0,0
0500000US22033,0.5179,43.39,0,0,0
0500000US22035,0.5128,40.3729,0,0,0
0500000US22037,0.4797,60.5208,0,0,0
0500000US22039,0.4825,73.9489,0,0,0
0500000US22041,0.4839,74.1532,0,0,0
0500000US22043,0.4299,87.8798,0,0,0
0500000US22045,0.4941,66.5201,0,0,0
0500000US22047,0.4741,49.6027,0,0,0
0500000US22049,0.447,73.2217,0,0,0
0500000US22051,0.4887,55.4474,0,0,0
0500000US22053,0.4416,79.9415,0,0,0
0500000US22055,0.5014,64.8209,1,1,0
0500000US22057,0.4619,80.4318,0,1,0
0500000US22059,0.44,90.9819,0,0,0
0500000US22061,0.5393,61.9486,0,0,0
0500000US22063,0.4042,83.6054,1,0,0
0500000US22065,0.5151,46.2425,0,0,0
0500000US22067,0.5182,59.0373,0,0,0
0500000US22069,0.5098,60.5053,0,0,0
0500000US22071,0.5527,15.1568,0,0,0
0500000US22073,0.5179,63.3311,1,1,0
0500000US22075,0.4132,68.4062,1,1,0
0500000US22077,0.4597,63.2584,0,0,0
0500000US22079,0.4801,67.7423,0,0,0
0500000US22081,0.4709,62.7383,0,0,0
0500000US22083,0.487,69.1178,0,0,0
0500000US22085,0.4941,84.6903,0,0,0
0500000US22087,0.4802,63.8041,0,0,1
0500000US22089,0.4196,65.3663,0,1,0
0500000US22091,0.4991,48.8077,0,0,0
0500000US22093,0.4732,50.0636,0,0,0
0500000US22095,0.4259,34.8276,0,0,0
0500000US22097,0.4943,58.8829,0,0,0
0500000US22099,0.4651,69.8472,0,0,0
0500000US22101,0.4733,65.4209,0,0,0
0500000US22103,0.4592,71.0899,0,0,0
0500000US22105,0.4831,68.0531,0,0,0
0500000US22107,0.4616,51.3628,0,0,0
0500000US22109,0.465,75.2898,0,0,0
0500000US22111,0.4863,78.0525,0,0,0
0500000US22113,0.466,81.3879,0,0,0
0500000US22115,0.4428,83.4355,0,0,0
0500000US22117,0.4903,69.6072,0,0,0
0500000US22119,0.4974,67.6643,0,0,0
0500000US22121,0.4226,55.1243,0,0,0
0500000US22123,0.4537,86.5957,0,0,0
0500000US22125,0.4511,65.2963,0,0,0
0500000US22127,0.4883,76.7514,0,0,0
0500000US23001,0.433,52.0077,0,0,0
0500000US23003,0.4646,62.3959,0,0,0
0500000US23005,0.4595,31.1249,0,0,0
0500000US23007,0.4559,53.0332,0,0,0
0500000US23009,0.4575,42.8958,0,0,0
0500000US23011,0.4316,50.2003,0,0,0
0500000US23013,0.4474,39.6323,0,0,0
0500000US23015,0.4432,43.3654,0,0,0
0500000US23017,0.4588,55.5883,0,0,0
0500000US23019,0.4528,54.4807,0,0,0
0500000US23021,0.4517,63.5669,0,0,0
0500000US23023,0.4364,40.5504,0,0,0
0500000US23025,0.4465,62.6771,0,0,0
0500000US23027,0.4331,47.0155,0,0,0
0500000US23029,0.4594,60.9609,0,0,0
0500000US23031,0.4272,43.8082,0,0,0
0500000US24001,0.4389,68.8957,0,0,0
0500000US24003,0.4179,41.3683,0,0,0
0500000US24005,0.458,36.2205,0,0,0
0500000US24009,0.3825,54.1806,0,0,0
0500000US24011,0.4253,67.6852,0,0,0
0500000US24013,0.4029,60.6648,0,0,0
0500000US24015,0.418,64.112,0,0,0
0500000US24017,0.3883,28.3885,0,0,0
0500000US24019,0.4697,55.9862,0,0,0
0500000US24021,0.3983,44.0403,0,0,0
0500000US24023,0.4929,75.6598,0,1,0
0500000US24025,0.408,55.3335,0,0,0
0500000US24027,0.4136,27.1132,0,0,0
0500000US24029,0.4527,49.973,0,0,0
0500000US24031,0.4691,21.6935,0,0,0
0500000US24033,0.4165,11.1403,0,0,0
0500000US24035,0.4274,62.4478,0,0,0
0500000US24037,0.4087,56.9631,0,0,0
0500000US24039,0.4515,57.2655,0,0,0
0500000US24041,0.5061,48.7297,0,0,0
0500000US24043,0.4396,60.0747,0,1,0
0500000US24045,0.4468,51.2982,0,0,0
0500000US24047,0.4861,59.7062,0,0,0
0500000US24510,0.508,12.1272,0,0,0
0500000US25001,0.4787,38.6134,0,0,0
0500000US25003,0.4938,28.8392,0,0,0
0500000US25005,0.4576,48.269,0,0,0
